"CollectorNo","Barcode","CollectionNo","AddlNo","URB_No","Family","Genus","Species","Infraspecific rank","ScientificNameAuthorship","Qualifiers","TaxonomyNotes","NewReport","Type","TypeName","Stage","HostFam","HostSubFam","HostGen","HostSp","HostScientificNameAuthorship","28S","CO3","EF1a","ITS","SSU","HOST seq","Genome","Pub","Year","Day-Month","Country","StateProvince","City","Locale","Lat","Long","elev m","collection notes","Sources","Collector","Mycoparasites present","Photos","Reference","decade","decade_label"
NA,NA,"48662",NA,NA,"Pucciniaceae","Puccinia","otopappicola",NA,"Jørst.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Notoptera","scabridula","Blake","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1936,"45809","Belize","Cayo","Cohune Ridge",NA,"17.154677","-89.059174999999996",NA,NA,NA,NA,NA,NA,NA,1930,"1930s"
NA,NA,"41414",NA,NA,"Pucciniaceae","Puccinia","spegazzinii",NA,"De Toni",NA,"Replaced synonym: Puccinia australis Speg. 1880",NA,NA,NA,NA,"Asteraceae","Asteroideae","Mikania","scandens","(L.) Willd","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1915,"46011","Costa Rica","Alajuela","Orotina",NA,"9.9119720000000004","-84.52337",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"41421",NA,NA,"Pucciniaceae","Puccinia","spegazzinii",NA,"De Toni",NA,NA,NA,NA,NA,NA,"Asteraceae","Asteroideae","Mikania","scandens","(L.) Willd","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1921,"45690","Panama","Bocas del Toro","United Fruit Co. Farm One",NA,"8.9944839999999999","-79.892089999999996",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,NA,"41415",NA,NA,"Pucciniaceae","Puccinia","spegazzinii",NA,"De Toni",NA,"Replaced synonym: Puccinia australis Speg. 1880",NA,NA,NA,NA,"Asteraceae",NA,"Mikania","scandens","(L.) Willd","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1916,"45665","Costa Rica","San José",NA,NA,"9.9333329999999993","-84.083332999999996",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"N11625",NA,NA,"Pucciniaceae","Puccinia","spegazzinii",NA,"De Toni",NA,"Replaced synonym: Puccinia australis Speg. 1880",NA,NA,NA,NA,"Asteraceae",NA,"Mikania","scandens","(L.) Willd","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1924,"46014","Costa Rica","San José",NA,NA,"9.9333329999999993","-84.083332999999996",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,NA,"41425",NA,NA,"Pucciniaceae","Puccinia","spegazzinii",NA,"De Toni",NA,"Replaced synonym: Puccinia australis Speg. 1880",NA,NA,NA,NA,"Asteraceae",NA,"Mikania","scandens","(L.) Willd","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1923,"45851","Costa Rica",NA,"Peralta",NA,"9.9673110000000005","-83.611834999999999",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,NA,"34496",NA,NA,"Pucciniaceae","Puccinia","inaudita",NA,"H.S. Jacks. & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Zexmenia","scandens",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1923,"45672","Honduras","Cuyamel",NA,NA,"15.666667","-88.2",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,NA,"40023",NA,NA,"Pucciniaceae","Puccinia","exilis",NA,"P. Syd. & Syd.",NA,NA,NA,NA,NA,NA,"Malvaceae",NA,"Pavonia","schiedeana",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1916,"45738","Guatemala","Izabal","Quirigua",NA,"15.454542","-90.438964999999996",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"33776",NA,NA,"Pucciniaceae","Puccinia","erratica",NA,"H.S. Jacks. & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae","Vernonioideae","Vernonia","schiedeana",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1916,"45700","Guatemala","Chinauila",NA,NA,"14.683128","-90.421532999999997",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"33777",NA,NA,"Pucciniaceae","Puccinia","erratica",NA,"H.S. Jacks. & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae","Vernonioideae","Vernonia","schiedeana",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1916,"46013","Guatemala","Escuintla","Palin","Moran","14.472030999999999","-90.631429999999995",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"33774",NA,NA,"Pucciniaceae","Puccinia","erratica",NA,"H.S. Jacks. & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae","Vernonioideae","Vernonia","schiedeana",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1915,"45703","Guatemala","Guatemala","Guatemala City",NA,"14.62111","-90.526939999999996",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"33778",NA,NA,"Pucciniaceae","Puccinia","erratica",NA,"H.S. Jacks. & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae","Vernonioideae","Vernonia","schiedeana",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1917,"45696","Guatemala","Guatemala","Guatemala City",NA,"14.62111","-90.526939999999996",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"F17893",NA,NA,"Pucciniaceae","Puccinia","erratica",NA,"H.S. Jacks. & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Vernonia","schiedeana",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1923,"36586","El Salvador",NA,"Santa Tecla",NA,"13.676944000000001","-89.279722000000007",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,NA,"53077",NA,NA,"Pucciniaceae","Puccinia","longipedicellata",NA,"Barthol.",NA,NA,NA,NA,NA,NA,"Euphorbiaceae",NA,"Euphorbia","schlechtendalii",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1950,"45979","Honduras",NA,"Galeras",NA,"13.916667","-86.983333000000002",NA,NA,NA,NA,NA,NA,NA,1950,"1950s"
NA,NA,"61869",NA,NA,"Pucciniaceae","Puccinia","hodgsoniana",NA,"F. Kern",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Eupatorium","schultzii","Schnittsp.","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1963,"45707","Nicaragua","Matagalpa","Sta. Maria de Ostuma",NA,"12.392925","-85.042187999999996",NA,NA,NA,NA,NA,NA,NA,1960,"1960s"
NA,NA,"37442",NA,NA,"Pucciniaceae","Puccinia","hodgsoniana",NA,"F. Kern",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Eupatorium","schultzii","Schnittsp.","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1917,"45687","Guatemala","Quetzaltenango","Aguas Amargas",NA,"14.74122","-91.663939999999997",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"37443",NA,NA,"Pucciniaceae","Puccinia","hodgsoniana",NA,"F. Kern",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Eupatorium","schultzii","Schnittsp.","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1917,"45675","Guatemala","Quetzaltenango",NA,NA,"14.74122","-91.663939999999997",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"37441",NA,NA,"Pucciniaceae","Puccinia","hodgsoniana",NA,"F. Kern",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Eupatorium","schultzii","Schnittsp.","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1917,"45698","Guatemala","Santa Rosa","Agua Caliente",NA,"14.683128","-90.421532999999997",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"37444",NA,NA,"Pucciniaceae","Puccinia","hodgsoniana",NA,"F. Kern",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Eupatorium","schultzii","Schnittsp.","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1915,"45696","Guatemala","Solola","San Lucas Toliman",NA,"14.770436","-91.279419000000004","2133.6",NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"37445",NA,NA,"Pucciniaceae","Puccinia","hodgsoniana",NA,"F. Kern",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Eupatorium","schultzii","Schnittsp.","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1916,"45690","Guatemala","Solola","San Lucas Toliman",NA,"14.770436","-91.279419000000004","1554.48",NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"37446",NA,NA,"Pucciniaceae","Puccinia","hodgsoniana",NA,"F. Kern",NA,NA,NA,NA,NA,NA,"Asteraceae","Asteroideae","Eupatorium","schultzii  velutipes",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1916,"45733","Guatemala","Guatemala","Guatemala City",NA,"14.62111","-90.526939999999996",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"49840",NA,NA,"Pucciniaceae","Puccinia","kuhniae",NA,"Schwein.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Brickellia","scoparia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1941,"45659","Guatemala","Huehuetenango",NA,NA,"15.666667","-91.583332999999996","1880",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"53140",NA,NA,"Pucciniaceae","Puccinia","levis",NA,"(Sacc. & Bizz.) Magnus",NA,NA,NA,NA,NA,NA,"Poaceae",NA,"Panicum","sellowii",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1951,"45922","Honduras",NA,"Escula Agricola Panamamericana",NA,"14.05","-87.216667000000001",NA,NA,NA,NA,NA,NA,NA,1950,"1950s"
NA,NA,"40476",NA,NA,"Pucciniaceae","Puccinia","dichondrae",NA,"Mont.",NA,NA,NA,NA,NA,NA,"Convolvulaceae",NA,"Dichondra","sericea",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1915,"45666","Guatemala","Guatemala","San Rafael",NA,"14.683128","-90.421532999999997",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"37637",NA,NA,"Pucciniaceae","Puccinia","enceliae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Simsia","sericea",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1915,"45669","Guatemala","Sacatepequez","Antigua","Volcan de Agua","14.561109999999999","-90.734440000000006",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"37636",NA,NA,"Pucciniaceae","Puccinia","enceliae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Simsia","sericea",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1916,"45718","Guatemala","Sacatepequez","Antigua",NA,"14.561109999999999","-90.734440000000006",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"37638",NA,NA,"Pucciniaceae","Puccinia","enceliae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Simsia","sericea",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1915,"45668","Guatemala","Guatemala","San Rafael",NA,"14.683128","-90.421532999999997",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"49985",NA,NA,"Pucciniaceae","Puccinia","baccharidis-multiflorae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae","Asteroideae","Baccharis","serraefolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1940,"46002","Guatemala","Chimaltenango",NA,"Finca La Alameda, near Chimaltenango","14.83333","-91.966669999999993","1830",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"37522",NA,NA,"Pucciniaceae","Puccinia","baccharidis-multiflorae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Baccharis","serraefolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1917,"45680","Guatemala","Huehuetenango",NA,NA,"15.666667","-91.583332999999996","1880",NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"48982",NA,NA,"Pucciniaceae","Puccinia","baccharidis-multiflorae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Baccharis","serraefolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1936,"45962","Guatemala","Sacatepequez",NA,"Near Antigua","14.561109999999999","-90.734440000000006","1500-1600",NA,NA,NA,NA,NA,NA,1930,"1930s"
NA,NA,"48981",NA,NA,"Pucciniaceae","Puccinia","baccharidis-multiflorae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Baccharis","serraefolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1938,"45962","Guatemala","Sacatepequez",NA,"Near Antigua","14.596667","-90.754722000000001","1500-1600",NA,NA,NA,NA,NA,NA,1930,"1930s"
NA,NA,"37524",NA,NA,"Pucciniaceae","Puccinia","baccharidis-multiflorae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Baccharis","serraefolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1915,"45682","Guatemala","Solola",NA,NA,"14.770436","-91.279419000000004",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"37523",NA,NA,"Pucciniaceae","Puccinia","baccharidis-multiflorae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Baccharis","serraefolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1915,"45684","Guatemala","Solola",NA,NA,"14.772220000000001","-91.183329999999998",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"50438",NA,NA,"Pucciniaceae","Puccinia","scleriae",NA,"(Pazschke) Arthur",NA,NA,NA,NA,NA,NA,"Cyperaceae",NA,"Scleria","setulosa-ciliata",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1940,"45947","Guatemala","Chiquimula",NA,"divide on the railway above El Rincon","14.683332999999999","-89.617354000000006","870",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"50101",NA,NA,"Pucciniaceae","Puccinia","notha",NA,"H.S. Jacks. & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Vernonia","shannoni",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1941,"45678","Guatemala","Quetzaltenango",NA,"Mountains SE of Palestina, on old road to San Juan Ostuncalco","14.74122","-91.663939999999997","2550-2850",NA,NA,NA,NA,NA,NA,1940,"1940s"
"814","PUR001209","33789",NA,NA,"Pucciniaceae","Puccinia","notha",NA,"H.S. Jacks. & Holw.",NA,NA,NA,NA,"Holotype",NA,"Asteraceae",NA,"Vernonia","shannonii",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1917,"45688","Guatemala","Quetzaltenango",NA,NA,"14.74122","-91.663939999999997",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"51454",NA,NA,"Pucciniaceae","Puccinia","conoclinii",NA,"Seym.",NA,NA,NA,NA,NA,NA,"Asteraceae","Asteroideae","Eupatorium","sinclairi","Benth.","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1947,"45673","El Salvador","Ahuachapan","vicinity of Ahuachapan",NA,"13.844282","-89.917113999999998","700-1100",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"37421",NA,NA,"Pucciniaceae","Puccinia","conoclinii",NA,"Seym.",NA,NA,NA,NA,NA,NA,"Asteraceae","Asteroideae","Eupatorium","sinclairi","Benth.","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1915,"46021","Costa Rica","Alajuela","Orotina",NA,"9.9119720000000004","-84.52337",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"37422",NA,NA,"Pucciniaceae","Puccinia","conoclinii",NA,"Seym.",NA,NA,NA,NA,NA,NA,"Asteraceae","Asteroideae","Eupatorium","sinclairi","Benth.","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1916,"45662","Costa Rica","Alajuela","trail to Volcan de Poas",NA,"9.9046450000000004","-83.802757999999997",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"61854",NA,NA,"Pucciniaceae","Puccinia","conoclinii",NA,"Seym.",NA,NA,NA,NA,NA,NA,"Asteraceae","Asteroideae","Eupatorium","sinclairi","Benth.","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1942,"45677","Guatemala","El Progreso",NA,"slopes of Volcan Siglo","15.454542","-90.438964999999996",NA,NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"61855",NA,NA,"Pucciniaceae","Puccinia","conoclinii",NA,"Seym.",NA,NA,NA,NA,NA,NA,"Asteraceae","Asteroideae","Eupatorium","sinclairi","Benth.","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1934,"45681","Guatemala","Escuintla",NA,"between Escuintla & Santa Lucia City","14.166667","-91","301",NA,NA,NA,NA,NA,NA,1930,"1930s"
NA,NA,"37420",NA,NA,"Pucciniaceae","Puccinia","conoclinii",NA,"Seym.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Eupatorium","sinclairi","Benth.","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1915,"46008","Costa Rica","Heredia","Unknown",NA,"9.9753530000000001","-84.139894999999996",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"61992",NA,NA,"Pucciniaceae","Puccinia","conoclinii",NA,"Seym.",NA,NA,NA,NA,NA,"II, III","Asteraceae",NA,"Eupatorium","sinclairi","Benth.","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1924,"46015","Costa Rica","San José","La Caja near San Jose",NA,"9.9046450000000004","-83.802757999999997",NA,NA,NA,NA,NA,NA,"Fungi in itinere I., p315",1920,"1920s"
NA,NA,"61856",NA,NA,"Pucciniaceae","Puccinia","conoclinii",NA,"Seym.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Eupatorium","sinclairi","Benth.","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1964,"45663","Costa Rica",NA,"between Esparza & San Ramon",NA,"9.9046450000000004","-83.802757999999997",NA,NA,NA,NA,NA,NA,NA,1960,"1960s"
NA,NA,"46668",NA,NA,"Pucciniaceae","Puccinia","varia",NA,"(Dietel) Arthur",NA,NA,NA,NA,NA,NA,"Acanthaceae",NA,"Aphelandra","sinclairiana",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1921,"45809","Costa Rica","Limon","Sixaola",NA,"9.9046450000000004","-83.802757999999997",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,NA,"40032",NA,NA,"Pucciniaceae","Puccinia","hiascens",NA,"Arthur",NA,NA,NA,NA,NA,NA,"Actinidiaceae",NA,"Saurauia","smithiana",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1917,"45690","Guatemala","Quetzaltenango","Colomba",NA,"14.74122","-91.663939999999997",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
"830","PUR000909","40031",NA,NA,"Pucciniaceae","Puccinia","hiascens",NA,"Arthur",NA,NA,NA,NA,"Holotype",NA,"Actinidiaceae",NA,"Saurauia","smithiana",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1917,"45692","Guatemala",NA,NA,"road between Columba and Quezaltenango","15.454542","-90.438964999999996",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"N2083",NA,NA,"Pucciniaceae","Puccinia","cnici-oleracei",NA,"Pers.",NA,NA,NA,NA,NA,NA,"Asteraceae","Asteroideae","Emilia","sonchifolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1977,"45810","Costa Rica","Cartago","Centro Agronomico de Investigacion y Ense¤anza, 4 km S of Turrialba, roadside weed",NA,"9.9046450000000004","-83.802757999999997",NA,NA,NA,NA,NA,NA,NA,1970,"1970s"
NA,NA,"65874",NA,NA,"Pucciniaceae","Puccinia","melampodii",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Emilia","sonchifolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1977,"45810","Costa Rica",NA,"roadside, 4 km. S of Turrailba, CATIE (Centro Agronomico Tropical de Investigacion y Ensenanza)",NA,"9.9046450000000004","-83.802757999999997",NA,NA,NA,NA,NA,NA,NA,1970,"1970s"
NA,NA,"39832",NA,NA,"Pucciniaceae","Puccinia","heterospora",NA,"Katajev",NA,NA,NA,NA,NA,NA,"Malvaceae",NA,"Abutilon","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1917,"45687","Guatemala","Quetzaltenango","Aguas Amargas",NA,"14.74122","-91.663939999999997",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"39833",NA,NA,"Pucciniaceae","Puccinia","heterospora",NA,"Katajev",NA,NA,NA,NA,NA,NA,"Malvaceae",NA,"Abutilon","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1917,"45687","Guatemala","Quetzaltenango","Aguas Amargas",NA,"14.74122","-91.663939999999997",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"49344",NA,NA,"Pucciniaceae","Puccinia","heterospora",NA,"Katajev",NA,NA,NA,NA,NA,NA,"Malvaceae",NA,"Abutilon","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1937,"45856","Guatemala","Chimaltenango","Manchen",NA,"15.2","-89.2",NA,NA,NA,NA,NA,NA,NA,1930,"1930s"
NA,NA,"49345",NA,NA,"Pucciniaceae","Puccinia","heterospora",NA,"Katajev",NA,NA,NA,NA,NA,NA,"Malvaceae",NA,"Abutilon","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1937,"45856","Guatemala","Chimaltenango","Manchen",NA,"15.2","-89.2",NA,NA,NA,NA,NA,NA,NA,1930,"1930s"
NA,NA,"42783",NA,NA,"Pucciniaceae","Puccinia","mogiphanis",NA,"(Juel) Arthur",NA,NA,NA,NA,NA,NA,"Amaranthaceae",NA,"Achyranthes","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1916,"45664","Costa Rica","Alajuela",NA,NA,"10.016249999999999","-84.21163",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"37356",NA,NA,"Pucciniaceae","Puccinia","conoclinii",NA,"Seym.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Ageratum","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1921,"46011","El Salvador","San Salvador","vicinity of San Salvador",NA,"13.701667","-89.109443999999996","650-850",NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,NA,"89803",NA,NA,"Pucciniaceae","Puccinia","conoclinii",NA,"Seym.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Ageratum","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1977,"45806","Nicaragua",NA,"Ostuma",NA,"12.392925","-85.042187999999996",NA,NA,NA,NA,NA,NA,NA,1970,"1970s"
"234","PUR000898","42784",NA,NA,"Pucciniaceae","Puccinia","mogiphanis",NA,"(Juel) Arthur",NA,NA,NA,NA,"Holotype",NA,"Amaranthaceae",NA,"Alternanthera","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1915,"45998","Panama","Panama",NA,NA,"8.9666669999999993","-79.533332999999999",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"89439",NA,NA,"Pucciniaceae","Puccinia","chloridis",NA,"Dietel",NA,NA,NA,NA,NA,NA,"Apocynaceae",NA,"Asclepias","sp.","L.","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1977,"45795","El Salvador",NA,"Ruinas de Sihuatan, N of Aguilares",NA,"13.957222","-89.189722000000003",NA,NA,NA,NA,NA,NA,NA,1970,"1970s"
NA,NA,"49405",NA,NA,"Pucciniaceae","Puccinia","baccharidis",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae","Asteroideae","Baccharis","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1937,"45804","Guatemala","Chimaltenango","Alameda",NA,"14.85852","-91.963120000000004",NA,NA,NA,NA,NA,NA,NA,1930,"1930s"
NA,NA,"49403",NA,NA,"Pucciniaceae","Puccinia","baccharidis",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae","Asteroideae","Baccharis","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1937,"45823","Guatemala","Chimaltenango","Alameda",NA,"14.85852","-91.963120000000004",NA,NA,NA,NA,NA,NA,NA,1930,"1930s"
NA,NA,"49404",NA,NA,"Pucciniaceae","Puccinia","baccharidis",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae","Asteroideae","Baccharis","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1937,"45823","Guatemala","Chimaltenango","Alameda",NA,"14.85852","-91.963120000000004",NA,NA,NA,NA,NA,NA,NA,1930,"1930s"
NA,NA,"37526",NA,NA,"Pucciniaceae","Puccinia","baccharidis-multiflorae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae","Asteroideae","Baccharis","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1917,"45666","Guatemala","Guatemala","Guatemala City",NA,"14.62111","-90.526939999999996",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"37525",NA,NA,"Pucciniaceae","Puccinia","baccharidis-multiflorae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Baccharis","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1917,"45673","Guatemala","Quetzaltenango",NA,NA,"14.74122","-91.663939999999997",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"65340",NA,NA,"Pucciniaceae","Puccinia","interjecta",NA,"H.S. Jacks.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Baccharis","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1946,"45711","Guatemala","San Marcos","El Porvenir",NA,"14.936124","-91.982787000000002",NA,NA,NA,NA,NA,NA,NA,1940,"1940s"
